timestamp,symbol,side,qty,price,pnl,trade_type,duration
2025-10-10 13:43:35.504612,CRSP,SELL,-13,75.0,0,entry,
2025-10-10 13:43:36.277208,NVAX,SELL,-116,8.55,0,entry,
2025-10-10 13:43:37.055591,JPM,BUY,5,309.305,0,entry,
2025-10-10 13:43:37.894912,BAC,BUY,29,50.0,0,entry,
2025-10-10 13:43:38.696944,C,BUY,10,96.44,0,entry,
2025-10-10 13:43:39.513271,GS,BUY,1,787.84,0,entry,
2025-10-10 13:43:40.359318,MS,BUY,6,157.5,0,entry,
2025-10-10 13:43:41.574304,BA,BUY,4,217.39,0,entry,
2025-10-10 13:43:42.361348,CAT,BUY,1,506.01,0,entry,
2025-10-10 13:43:43.088492,GE,BUY,3,299.79,0,entry,
2025-10-10 13:43:43.858778,F,SELL,-86,11.5299,0,entry,
2025-10-10 13:43:44.438012,GM,BUY,17,56.52,0,entry,
2025-10-10 13:43:45.049045,LCID,BUY,45,21.74,0,entry,
2025-10-10 13:43:45.638436,UAL,BUY,9,103.07,0,entry,
2025-10-10 13:43:46.880347,XOM,SELL,-8,112.49,0,entry,
2025-10-10 13:43:47.446848,CVX,SELL,-6,151.09,0,entry,
2025-10-10 13:43:48.024333,OXY,SELL,-22,43.83,0,entry,
2025-10-10 13:43:48.598181,COP,SELL,-11,90.14,0,entry,
2025-10-10 13:43:49.289387,AA,SELL,-27,36.93,0,entry,
2025-10-10 13:43:49.884121,NEM,BUY,11,86.505,0,entry,
2025-10-10 13:43:50.534138,MOS,SELL,-32,30.54,0,entry,
2025-10-10 13:43:51.633009,KO,BUY,25,66.74,0,entry,
2025-10-10 13:43:52.628411,WMT,BUY,11,103.135,0,entry,
2025-10-10 13:43:53.269193,PG,BUY,6,151.04,0,entry,
2025-10-10 13:43:53.972067,PEP,BUY,11,148.98,0,entry,
2025-10-10 13:44:54.639502,COST,BUY,1,940.13,0,entry,
2025-10-10 13:44:55.450302,NEE,BUY,11,84.19,0,entry,
2025-10-10 13:44:56.023860,UMDD,SELL,-39,25.4,0,entry,
2025-10-10 13:44:56.046258,LIN,SELL,-2,459.4,0,entry,
2025-10-10 13:44:56.450991,TTT,SELL,-15,66.3,0,entry,
2025-10-10 13:44:56.884516,BHP,BUY,17,55.96,0,entry,
2025-10-10 13:44:57.610880,FCX,SELL,-23,43.25,0,entry,
2025-10-10 13:44:58.253339,SCHW,BUY,10,94.69,0,entry,
2025-10-10 13:44:58.814515,BTCO,BUY,8,122.19,0,entry,
2025-10-10 13:44:59.669451,BITU,BUY,16,60.36,0,entry,
2025-10-10 13:45:00.268389,NVDA,BUY,7,193.1,0,exit,
2025-10-10 13:45:00.314722,GBTC,BUY,10,96.09,0,entry,
2025-10-10 13:45:01.898547,ETHE,BUY,27,36.05,0,entry,
2025-10-10 13:45:01.900282,AMD,BUY,5,229.0625,0,exit,
2025-10-10 13:45:02.524220,BLOK,BUY,13,75.8848,0,entry,
2025-10-10 13:45:03.278872,MSTR,BUY,3,322.96,0,entry,
2025-10-10 13:45:03.452512,META,BUY,2,730.87,0,exit,
2025-10-10 13:45:04.074355,COIN,BUY,2,400.075,0,entry,
2025-10-10 13:46:04.838658,RIOT,BUY,42,23.7509,0,entry,
2025-10-10 13:46:04.844694,SMCI,BUY,17,57.72,-9.350000000000072,exit,0.2539930275
2025-10-10 13:46:05.459096,MARA,BUY,45,21.7418,0,entry,
2025-10-10 13:46:05.474087,CRCA,SELL,50,19.56,0,exit,
2025-10-10 13:46:06.139659,VXX,SELL,-30,33.275,0,entry,
2025-10-10 13:46:06.916315,UVXY,SELL,-95,10.5082,0,entry,
2025-10-10 13:46:07.537971,NVDB,SELL,-31,32.23,0,entry,
2025-10-10 13:46:08.036649,COIA,SELL,24,41.8067,-58.91749999999991,exit,0.2538221763888889
2025-10-10 13:46:09.253508,NKE,BUY,21,67.8605,0,exit,
2025-10-10 13:46:17.341877,BIIB,SELL,6,148.735,0,reversal,
2025-10-10 13:46:17.394421,BIIB,SELL,-6,148.735,0,entry,
2025-10-10 13:46:19.379515,CRSP,BUY,13,75.0,0,exit,
2025-10-10 13:46:22.637841,MS,BUY,6,157.935,0,entry,
2025-10-10 13:47:23.771432,CAT,BUY,1,506.175,0,entry,
2025-10-10 13:47:24.339392,GE,BUY,3,299.47,0,entry,
2025-10-10 13:47:24.947326,F,BUY,86,11.545,0,entry,
2025-10-10 13:47:25.530463,GM,BUY,17,56.505,0,entry,
2025-10-10 13:47:26.137619,LCID,BUY,46,21.715,0,entry,
2025-10-10 13:47:26.705297,UAL,BUY,9,103.52,0,entry,
2025-10-10 13:47:28.207162,XOM,SELL,-8,112.35,0,entry,
2025-10-10 13:47:28.816782,CVX,SELL,-6,151.13,0,entry,
2025-10-10 13:47:29.569361,OXY,SELL,-22,43.78,0,entry,
2025-10-10 13:47:30.207425,COP,SELL,-11,90.26,0,entry,
2025-10-10 13:47:31.526654,AA,SELL,-27,36.97,0,entry,
2025-10-10 13:47:32.192894,NEM,BUY,11,86.52,0,entry,
2025-10-10 13:47:32.817419,MOS,SELL,-32,30.8,0,entry,
2025-10-10 13:47:33.572368,KO,BUY,25,66.71,0,entry,
2025-10-10 13:47:34.331933,WMT,BUY,12,103.02,0,entry,
2025-10-10 13:47:35.040050,PG,BUY,6,151.08,0,entry,
2025-10-10 13:47:35.920886,PEP,BUY,11,149.29,0,entry,
2025-10-10 13:47:36.593591,COST,BUY,1,940.025,0,entry,
2025-10-10 13:47:37.498380,NEE,BUY,11,84.245,0,entry,
2025-10-10 13:47:38.307316,LIN,SELL,-2,459.44,0,entry,
2025-10-10 13:47:39.176293,BHP,BUY,17,55.9205,0,entry,
2025-10-10 13:47:40.028045,FCX,SELL,-23,43.2472,0,entry,
2025-10-10 13:47:41.501117,SCHW,BUY,10,94.8,0,entry,
2025-10-10 13:47:42.046445,BTCO,BUY,8,121.96,0,entry,
2025-10-10 13:47:42.704283,BITU,BUY,16,60.16,0,entry,
2025-10-10 13:47:43.325455,GBTC,BUY,10,95.91,0,entry,
2025-10-10 13:47:44.035939,ETHE,BUY,27,36.0,0,entry,
2025-10-10 13:47:44.618433,BLOK,BUY,13,75.8,0,entry,
2025-10-10 13:47:45.492172,MSTR,BUY,3,323.0,0,entry,
2025-10-10 13:47:46.277357,COIN,BUY,2,399.8699,0,entry,
2025-10-10 13:48:47.338711,RIOT,BUY,42,23.745,0,entry,
2025-10-10 13:48:48.387548,MARA,BUY,46,21.69,0,entry,
2025-10-10 13:48:50.211692,VXX,BUY,30,33.32,0,entry,
2025-10-10 13:48:51.042199,UVXY,SELL,-95,10.515,0,entry,
2025-10-10 13:50:58.693823,UMDD,SELL,-39,25.4,0,entry,
2025-10-10 13:50:59.098579,TTT,SELL,-15,66.3,0,entry,
2025-10-10 13:51:02.211198,NVDA,SELL,-7,193.1,0,entry,
2025-10-10 13:51:03.048794,AMD,SELL,-5,228.089,0,entry,
2025-10-10 13:51:04.233847,META,SELL,-2,730.54,0,entry,
2025-10-10 13:51:05.261919,SMCI,SELL,-17,57.87,0,entry,
2025-10-10 13:51:05.853074,CRCA,BUY,50,19.74,0,entry,
2025-10-10 13:51:08.901324,AMZU,SELL,26,36.96,0,reversal,
2025-10-10 13:51:09.583189,AMZU,SELL,-27,36.96,0,entry,
2025-10-10 13:51:10.472290,NVDB,SELL,-31,32.23,0,entry,
2025-10-10 13:51:11.528675,COIA,BUY,23,41.8067,0,entry,
2025-10-10 13:51:14.298480,AMZN,SELL,8,226.85,0,reversal,
2025-10-10 13:51:14.349023,AMZN,SELL,-8,226.85,0,entry,
2025-10-10 13:51:14.962884,NKE,SELL,-21,67.835,0,entry,
2025-10-10 13:52:20.890810,MRK,SELL,11,87.11,0,reversal,
2025-10-10 13:52:21.676369,MRK,SELL,-11,87.11,0,entry,
2025-10-10 13:52:23.708824,CRSP,SELL,-13,75.3443,0,entry,
2025-10-10 13:52:29.625782,BA,SELL,4,216.86,0,reversal,
2025-10-10 13:52:30.072112,BA,SELL,-4,216.86,0,entry,
2025-10-10 13:52:34.001129,F,SELL,86,11.52,0,reversal,
2025-10-10 13:52:34.053083,F,SELL,-86,11.52,0,entry,
2025-10-10 13:52:35.367075,LCID,BUY,46,21.6824,0,entry,
2025-10-10 13:52:36.092445,UAL,BUY,9,103.56,0,entry,
2025-10-10 13:52:38.017639,XOM,SELL,-8,112.055,0,entry,
2025-10-10 13:52:38.719170,CVX,SELL,-6,150.515,0,entry,
2025-10-10 13:52:39.614296,OXY,SELL,-22,43.7,0,entry,
2025-10-10 13:52:40.358581,COP,SELL,-11,90.145,0,entry,
2025-10-10 13:52:41.883839,AA,SELL,-27,36.885,0,entry,
2025-10-10 13:52:42.630995,NEM,BUY,11,85.86,0,entry,
2025-10-10 13:52:43.368538,MOS,SELL,-32,30.59,0,entry,
2025-10-10 13:52:44.086853,KO,BUY,25,66.65,0,entry,
2025-10-10 13:52:44.850800,WMT,BUY,12,102.9934,0,entry,
2025-10-10 13:52:45.576895,PG,BUY,6,150.7,0,entry,
2025-10-10 13:52:46.329585,PEP,BUY,11,148.9,0,entry,
2025-10-10 13:53:47.220751,COST,BUY,1,940.545,0,entry,
2025-10-10 13:53:47.809563,NEE,BUY,11,84.17,0,entry,
2025-10-10 13:53:48.323971,LIN,SELL,-2,458.03,0,entry,
2025-10-10 13:53:49.320564,BHP,SELL,-17,55.8282,0,entry,
2025-10-10 13:53:49.917746,FCX,SELL,-23,43.185,0,entry,
2025-10-10 13:53:50.533430,SCHW,BUY,10,94.55,0,entry,
2025-10-10 13:53:51.081153,BTCO,BUY,8,121.53,0,entry,
2025-10-10 13:53:51.696673,BITU,BUY,16,59.5868,0,entry,
2025-10-10 13:53:52.400645,GBTC,BUY,10,95.48,0,entry,
2025-10-10 13:53:53.046465,ETHE,BUY,27,35.86,0,entry,
2025-10-10 13:53:56.357844,MSTR,SELL,3,320.565,0,reversal,
2025-10-10 13:53:56.405535,MSTR,SELL,-3,320.565,0,entry,
2025-10-10 13:53:58.283116,MARA,SELL,91,21.465,0,exit,
2025-10-10 13:53:58.893947,VXX,SELL,30,33.305,0,exit,
2025-10-10 13:53:59.482815,UVXY,SELL,-95,10.52,0,entry,
2025-10-10 13:56:15.584626,UMDD,SELL,-39,25.4,0,entry,
2025-10-10 13:56:15.955114,TTT,SELL,-15,66.3,0,entry,
2025-10-10 13:56:19.235842,AMD,BUY,5,227.97,10.400000000000063,exit,0.2329728583333333
2025-10-10 13:56:20.570388,META,BUY,2,731.36,1.3399999999999181,exit,0.2330081672222222
2025-10-10 13:56:21.685966,SMCI,BUY,17,57.761,-1.802000000000028,exit,0.23294543194444445
2025-10-10 13:56:22.304589,CRCA,SELL,50,19.437,-11.650000000000027,exit,0.2329593825
2025-10-10 13:56:23.359902,AMZU,BUY,27,37.06,-1.5599999999998744,exit,0.2329511225
2025-10-10 13:56:24.188487,NVDB,SELL,-31,32.23,0,entry,
2025-10-10 13:56:24.630430,COIA,SELL,23,41.7,13.200000000000102,exit,0.23295033138888888
2025-10-10 13:56:25.280777,AMZN,BUY,8,227.155,-1.2000000000000455,exit,0.2329671927777778
2025-10-10 13:56:25.858941,NKE,BUY,21,67.845,2.7299999999999045,exit,0.23297724777777776
2025-10-10 13:56:28.487851,HD,BUY,2,379.335,-2.6100000000000136,reversal,0.23356218166666667
2025-10-10 13:56:28.535877,HD,BUY,2,379.335,0,entry,
2025-10-10 13:57:33.980208,CRSP,BUY,13,75.3365,-4.374500000000012,exit,0.23290988777777777
2025-10-10 13:57:34.503387,NVAX,BUY,116,8.575,-2.899999999999835,exit,0.23284060527777778
2025-10-10 13:57:41.258181,F,BUY,86,11.5359,-0.5160000000000196,reversal,0.2326109452777778
2025-10-10 13:57:41.313568,F,BUY,86,11.5359,0,entry,
2025-10-10 13:57:44.030207,GM,SELL,17,56.11,-6.970000000000063,reversal,0.23322005416666666
2025-10-10 13:57:44.153619,GM,SELL,-17,56.11,0,entry,
2025-10-10 13:57:48.817638,AA,SELL,-27,36.9,0,entry,
2025-10-10 13:57:49.777395,NEM,BUY,11,85.96,0,entry,
2025-10-10 13:57:50.317579,MOS,SELL,-32,30.59,0,entry,
2025-10-10 13:57:51.052478,KO,BUY,25,66.6461,0,entry,
2025-10-10 13:57:51.640633,WMT,BUY,12,102.855,0,entry,
2025-10-10 13:57:52.253044,PG,SELL,-6,150.48,0,entry,
2025-10-10 13:57:52.826254,PEP,BUY,11,149.02,0,entry,
2025-10-10 13:58:53.486358,COST,SELL,-1,937.775,0,entry,
2025-10-10 13:58:54.080249,NEE,BUY,11,84.4,0,entry,
2025-10-10 13:58:54.618078,LIN,SELL,-2,457.57,0,entry,
2025-10-10 13:58:55.436176,BHP,SELL,-17,55.8,0,entry,
2025-10-10 13:58:56.060477,FCX,SELL,-23,43.28,0,entry,
2025-10-10 13:58:56.648041,SCHW,BUY,10,94.165,0,entry,
2025-10-10 13:58:57.170359,BTCO,BUY,8,121.37,0,entry,
2025-10-10 13:58:57.782908,BITU,SELL,-16,59.4435,0,entry,
2025-10-10 13:58:58.379304,GBTC,BUY,10,95.375,0,entry,
2025-10-10 13:58:58.946985,ETHE,BUY,27,35.81,0,entry,
2025-10-10 13:59:00.099216,MSTR,BUY,3,320.8851,-6.224699999999871,exit,0.23245009555555554
2025-10-10 13:59:00.771504,COIN,SELL,4,400.0951,0.0402000000000271,exit,0.23241587472222222
2025-10-10 13:59:02.056739,MARA,BUY,46,21.522,0,entry,
2025-10-10 13:59:02.690777,VXX,BUY,30,33.3,0,entry,
2025-10-10 13:59:03.309226,UVXY,SELL,-95,10.52,0,entry,
2025-10-10 14:34:27.606538,UMDD,SELL,-39,25.034,0,entry,
2025-10-10 14:34:28.065631,TTT,SELL,-15,66.3,0,entry,
2025-10-10 14:34:32.368842,AMD,SELL,-5,228.3872,0,entry,
2025-10-10 14:34:33.612636,META,SELL,-2,730.233,0,entry,
2025-10-10 14:34:34.765838,SMCI,SELL,-17,58.01,0,entry,
2025-10-10 14:34:35.381808,CRCA,SELL,-55,18.02,0,entry,
2025-10-10 14:34:36.426005,AMZU,SELL,-27,36.8588,0,entry,
2025-10-10 14:34:37.338257,NVDB,BUY,30,32.8399,0,entry,
2025-10-10 14:34:37.792542,COIA,BUY,25,39.68,0,entry,
2025-10-10 14:34:38.463007,AMZN,SELL,-8,226.564,0,entry,
2025-10-10 14:34:39.067774,NKE,SELL,-21,67.9791,0,entry,
2025-10-10 14:35:42.334131,UMDD,SELL,-39,25.034,0,entry,
2025-10-10 14:35:42.747231,TTT,SELL,-15,66.3,0,entry,
2025-10-10 14:35:47.602182,AMD,BUY,5,228.3872,0,exit,
2025-10-10 14:35:49.886372,META,SELL,-2,730.233,0,entry,
2025-10-10 14:35:51.077855,SMCI,SELL,-17,58.01,0,entry,
2025-10-10 14:35:51.712355,CRCA,SELL,-55,18.02,0,entry,
2025-10-10 14:35:52.735716,AMZU,SELL,-27,36.8588,0,entry,
2025-10-10 14:35:53.580517,NVDB,BUY,30,32.8399,0,entry,
2025-10-10 14:35:54.028819,COIA,BUY,25,39.68,0,entry,
2025-10-10 14:35:54.768125,AMZN,SELL,-8,226.564,0,entry,
2025-10-10 14:35:55.378313,NKE,SELL,-21,67.9791,0,entry,
2025-10-10 14:36:01.388327,MRK,BUY,11,87.56,0,reversal,
2025-10-10 14:36:01.466507,MRK,BUY,11,87.56,0,entry,
2025-10-10 14:37:04.740949,MRNA,SELL,36,27.435,0,reversal,
2025-10-10 14:37:04.790097,MRNA,SELL,-36,27.435,0,entry,
2025-10-10 14:37:05.864514,CRSP,SELL,-13,74.475,0,entry,
2025-10-10 14:37:06.458515,NVAX,SELL,-116,8.5782,0,entry,
2025-10-10 14:37:11.987118,BA,BUY,4,217.52,0,reversal,
2025-10-10 14:37:12.039467,BA,BUY,4,217.52,0,entry,
2025-10-10 14:37:16.524029,GM,BUY,17,56.35,0,reversal,
2025-10-10 14:37:16.576476,GM,BUY,17,56.35,0,entry,
2025-10-10 14:37:19.945848,UAL,SELL,9,101.4116,0,reversal,
2025-10-10 14:37:19.998017,UAL,SELL,-9,101.4116,0,entry,
2025-10-10 14:37:23.772020,AA,BUY,27,36.8,0,exit,
2025-10-10 15:09:00.471697,BHP,BUY,17,55.8968,0,exit,
2025-10-10 15:33:28.296633,SPY,SELL,1,660.17,0,reversal,
2025-10-10 15:33:28.349596,SPY,SELL,-1,660.17,0,entry,
2025-10-10 15:33:31.171798,QQQ,SELL,1,596.7,0,reversal,
2025-10-10 15:33:31.337534,QQQ,SELL,-1,596.7,0,entry,
2025-10-10 15:33:34.008205,DIA,SELL,2,458.37,0,reversal,
2025-10-10 15:33:34.055226,DIA,SELL,-2,458.37,0,entry,
2025-10-10 15:33:36.812901,TQQQ,SELL,9,100.87,0,reversal,
2025-10-10 15:33:36.866411,TQQQ,SELL,-9,100.87,0,entry,
2025-10-10 15:33:39.680619,UPRO,SELL,8,108.0025,0,reversal,
2025-10-10 15:33:39.730467,UPRO,SELL,-9,108.0025,0,entry,
2025-10-10 15:33:40.201281,UMDD,BUY,42,23.7816,0,entry,
2025-10-10 15:33:40.620605,TTT,SELL,-15,65.71,0,entry,
2025-10-10 15:33:43.359491,URTY,SELL,17,51.37,0,reversal,
2025-10-10 15:33:43.403969,URTY,SELL,-19,51.37,0,entry,
2025-10-10 15:33:46.096362,VTI,SELL,3,325.13,0,reversal,
2025-10-10 15:33:46.141594,VTI,SELL,-3,325.13,0,entry,
2025-10-10 15:33:48.650338,AMD,SELL,-5,214.195,0,entry,
2025-10-10 15:33:51.385810,TSLA,SELL,3,417.4111,0,reversal,
2025-10-10 15:33:51.428141,TSLA,SELL,-3,417.4111,0,entry,
2025-10-10 15:33:54.586999,NFLX,SELL,1,1234.5,0,reversal,
2025-10-10 15:33:54.653076,NFLX,SELL,-1,1234.5,0,entry,
2025-10-10 15:33:55.291720,SMCI,SELL,-18,53.835,0,entry,
2025-10-10 15:33:55.919594,CRCA,SELL,-65,15.315,0,entry,
2025-10-10 15:33:58.490344,TSLI,SELL,26,35.0,0,reversal,
2025-10-10 15:33:58.530876,TSLI,SELL,-28,35.0,0,entry,
2025-10-10 15:33:59.140373,AMZU,SELL,-29,34.47,0,entry,
2025-10-10 15:34:00.014247,NVDB,SELL,-32,30.66,0,entry,
2025-10-10 15:34:00.484717,COIA,BUY,29,34.17,0,entry,
2025-10-10 15:34:01.218533,AMZN,SELL,-9,219.2,0,entry,
2025-10-10 15:34:01.837927,NKE,SELL,-22,66.0899,0,entry,
2025-10-10 15:34:04.501845,HD,SELL,2,376.83,0,reversal,
2025-10-10 15:34:04.561010,HD,SELL,-2,376.83,0,entry,
2025-10-10 15:34:07.260699,RCL,SELL,3,303.66,0,reversal,
2025-10-10 15:34:07.304798,RCL,SELL,-3,303.66,0,entry,
2025-10-10 15:34:09.967246,CCL,SELL,34,27.74,0,reversal,
2025-10-10 15:34:10.016650,CCL,SELL,-36,27.74,0,entry,
2025-10-10 15:34:12.692636,DAL,SELL,16,58.2,0,reversal,
2025-10-10 15:34:12.742114,DAL,SELL,-17,58.2,0,entry,
2025-10-10 15:34:15.549948,AAL,SELL,83,11.4479,0,reversal,
2025-10-10 15:34:15.598795,AAL,SELL,-87,11.4479,0,entry,
2025-10-10 15:35:18.972263,MRK,SELL,11,87.34,-2.4199999999999875,reversal,0.9881960433333333
2025-10-10 15:35:19.019510,MRK,SELL,-11,87.34,0,entry,
2025-10-10 15:35:22.756423,REGN,SELL,1,566.737,0,reversal,
2025-10-10 15:35:22.802129,REGN,SELL,-1,566.737,0,entry,
2025-10-10 15:35:23.404430,CRSP,SELL,-14,70.63,0,entry,
2025-10-10 15:35:23.982718,NVAX,SELL,-121,8.245,0,entry,
2025-10-10 15:35:26.660135,JPM,SELL,5,304.295,0,reversal,
2025-10-10 15:35:26.733129,JPM,SELL,-5,304.295,0,entry,
2025-10-10 15:35:29.408366,BAC,SELL,29,49.235,0,reversal,
2025-10-10 15:35:31.341139,BAC,SELL,-29,49.235,0,entry,
2025-10-10 15:35:34.012563,C,SELL,10,94.9299,0,reversal,
2025-10-10 15:35:34.061102,C,SELL,-10,94.9299,0,entry,
2025-10-10 15:35:36.739721,GS,SELL,1,764.88,0,reversal,
2025-10-10 15:35:36.797941,GS,SELL,-1,764.88,0,entry,
2025-10-10 15:35:39.459607,MS,SELL,6,153.45,0,reversal,
2025-10-10 15:35:39.505131,MS,SELL,-6,153.45,0,entry,
2025-10-10 15:35:42.250299,BA,SELL,4,211.21,-25.24000000000001,reversal,0.9750585644444445
2025-10-10 15:35:42.297384,BA,SELL,-4,211.21,0,entry,
2025-10-10 15:35:45.019984,CAT,SELL,1,496.13,0,reversal,
2025-10-10 15:35:45.064926,CAT,SELL,-2,496.13,0,entry,
2025-10-10 15:35:47.725675,GE,SELL,3,295.82,0,reversal,
2025-10-10 15:35:47.770060,GE,SELL,-3,295.82,0,entry,
2025-10-10 15:35:50.520551,F,SELL,86,11.3528,0,reversal,
2025-10-10 15:35:50.567759,F,SELL,-88,11.3528,0,entry,
2025-10-10 15:35:53.285751,GM,SELL,17,55.53,-13.940000000000005,reversal,0.9768636875000001
2025-10-10 15:35:53.332518,GM,SELL,-18,55.53,0,entry,
2025-10-10 15:35:56.120041,LCID,SELL,46,21.17,0,reversal,
2025-10-10 15:35:56.162230,LCID,SELL,-47,21.17,0,entry,
2025-10-10 15:36:00.478582,AA,SELL,-28,35.66,0,entry,
2025-10-10 15:36:03.207706,NEM,SELL,11,85.46,0,reversal,
2025-10-10 15:36:03.253617,NEM,SELL,-11,85.46,0,entry,
2025-10-10 15:36:06.203372,MOS,BUY,32,30.76,0,reversal,
2025-10-10 15:36:06.258330,MOS,BUY,32,30.76,0,entry,
2025-10-10 15:36:10.061461,PG,BUY,6,151.05,0,reversal,
2025-10-10 15:36:10.109082,PG,BUY,6,151.05,0,entry,
2025-10-10 15:37:13.432324,COST,BUY,1,941.93,0,reversal,
2025-10-10 15:37:13.538967,COST,BUY,1,941.93,0,entry,
2025-10-10 15:37:16.736800,LIN,BUY,2,462.64,0,reversal,
2025-10-10 15:37:16.788244,LIN,BUY,2,462.64,0,entry,
2025-10-10 15:37:20.425934,SCHW,SELL,10,92.27,0,reversal,
2025-10-10 15:37:20.467668,SCHW,SELL,-10,92.27,0,entry,
2025-10-10 15:37:23.105324,BTCO,SELL,8,118.4,0,reversal,
2025-10-10 15:37:23.149330,BTCO,SELL,-8,118.4,0,entry,
2025-10-10 15:37:24.285975,GBTC,SELL,-10,93.06,0,entry,
2025-10-10 15:37:24.946797,ETHE,SELL,-29,33.82,0,entry,
2025-10-10 15:37:27.647270,BLOK,SELL,13,71.515,0,reversal,
2025-10-10 15:37:27.693168,BLOK,SELL,-13,71.515,0,entry,
2025-10-10 15:37:28.286961,MSTR,SELL,-3,305.0,0,entry,
2025-10-10 15:37:28.852676,COIN,SELL,-2,360.47,0,entry,
2025-10-10 15:37:31.522383,RIOT,SELL,42,21.815,0,reversal,
2025-10-10 15:37:31.568520,RIOT,SELL,-45,21.815,0,entry,
2025-10-10 15:37:34.262574,MARA,SELL,46,19.335,0,reversal,
2025-10-10 15:37:34.310774,MARA,SELL,-51,19.335,0,entry,
2025-10-10 15:37:34.879568,VXX,BUY,27,36.9,0,entry,
2025-10-10 15:37:35.494351,UVXY,BUY,81,12.23,0,entry,
2025-10-12 21:19:54.502287,BTC/USD,BUY,0.0591705,115344.605,0,entry,
2025-10-12 21:19:55.038308,ETH/USD,BUY,1.6461185,4146.117,0,entry,
2025-10-12 21:19:55.539521,SOL/USD,BUY,34.6578645,196.925,0,entry,
2025-10-12 21:19:55.998989,XRP/USD,BUY,2053.127108,2.557075,0,entry,
2025-10-12 21:32:23.259785,BTC/USD,SELL,0.084619576,114724.9165,0,exit,
2025-10-12 21:32:23.826968,ETH/USD,BUY,1.661611,4107.46,0,entry,
2025-10-12 21:32:24.320376,SOL/USD,SELL,49.490950225,195.211,0,exit,
2025-10-12 21:32:24.791127,XRP/USD,SELL,-2068.965517,2.5375,0,entry,
2025-10-12 21:34:28.035434,BTC/USD,SELL,0.084619576,114589.07,0,exit,
2025-10-12 21:34:28.632856,ETH/USD,BUY,1.6637105,4102.276,0,entry,
2025-10-12 21:34:29.164581,SOL/USD,SELL,49.490950225,194.5335,0,exit,
2025-10-12 21:34:29.670433,XRP/USD,SELL,-2075.098814,2.53,0,entry,
2025-10-12 21:36:04.331989,BTC/USD,SELL,0.084619576,114651.615,0,exit,
2025-10-12 21:36:04.907912,ETH/USD,SELL,1.659551223,4113.11,0,exit,
2025-10-12 21:36:05.448417,SOL/USD,SELL,49.490950225,194.7,0,exit,
2025-10-12 21:36:05.924024,XRP/USD,SELL,-2071.598386,2.534275,0,entry,
2025-10-12 21:38:13.378838,BTC/USD,BUY,0.0594395,114822.331,0,entry,
2025-10-12 21:38:13.924842,ETH/USD,BUY,1.6575715,4117.47,0,entry,
2025-10-12 21:44:05.381475,BTC/USD,SELL,0.059290901,114704.1365,0,exit,
2025-10-12 21:44:06.123251,ETH/USD,SELL,1.653427571,4124.7215,0,exit,
2025-10-12 21:55:37.798890,BTC/USD,BUY,0.0456665,114963.936,0,entry,
2025-10-12 21:55:38.548496,ETH/USD,BUY,1.6494745,4137.681,0,entry,
2025-10-12 21:55:39.204530,SOL/USD,BUY,34.879799,195.672,0,entry,
2025-10-12 21:55:39.820444,XRP/USD,BUY,2682.0977345,2.54465,0,entry,
